origin_cluster,origin_degree,origin_train_n,reassigned_to,is_graph_neighbor,dist_to_own_centroid,dist_to_reassigned_centroid,margin_normalized
cube9_cluster0,11,353,cube16_cluster0,True,1.4871927304826944,1.1689676757628826,0.08356483792451384
cube9_cluster0,11,353,cube10_cluster0,True,1.2685269883349775,1.0957212611257705,0.04537820756878986
cube9_cluster0,11,353,cube8_cluster0,True,1.365020274311551,0.7727468788696283,0.1555290181053882
cube9_cluster0,11,353,cube10_cluster0,True,1.375175286826651,0.8381227414944322,0.14102820705663455
cube9_cluster0,11,353,cube3_cluster0,True,1.4495552587060232,0.9966711776160095,0.1189258490919296
cube9_cluster0,11,353,cube17_cluster0,True,2.457481376678392,1.5046374848161905,0.25021362777652684
cube9_cluster0,11,353,cube8_cluster0,True,1.2037258113289755,0.5069985997027381,0.18295824182796583
cube9_cluster0,11,353,cube3_cluster1,True,1.663947773754909,0.49796520874270883,0.3061831324181634
cube9_cluster0,11,353,cube3_cluster1,True,1.6323625277261427,1.1429500461108064,0.128518085228798
cube9_cluster0,11,353,cube16_cluster1,False,1.6772351029686268,1.5796036979122572,0.02563768131664385
cube9_cluster0,11,353,cube2_cluster0,True,1.5376174601742116,0.9059027419166076,0.1658861779196046
cube9_cluster0,11,353,cube3_cluster0,True,0.9244055623114255,0.8084097357031089,0.030460117161354713
cube9_cluster0,11,353,cube3_cluster0,True,1.4794620599645296,1.084590636194457,0.10369191878188658
cube9_cluster0,11,353,cube16_cluster0,True,1.5573659164977287,1.3768266667079196,0.047409004803164095
cube9_cluster0,11,353,cube17_cluster0,True,1.7367082107533465,1.094401000017217,0.16866773111303232
cube9_cluster0,11,353,cube10_cluster0,True,1.2995848531675496,0.974196515077192,0.08544589224436958
cube9_cluster0,11,353,cube2_cluster0,True,0.955353329717064,0.8872355099914161,0.01788751225184607
cube9_cluster0,11,353,cube3_cluster1,True,2.2061539791844536,1.440834892320052,0.2009702394761787
cube9_cluster0,11,353,cube8_cluster1,True,1.6976333376496349,1.3339483249791138,0.095502471249932
cube9_cluster0,11,353,cube2_cluster0,True,0.9633826081589826,0.7908994311523351,0.04529350696146926
cube9_cluster0,11,353,cube16_cluster0,True,1.1686610686325207,1.036006681018571,0.034834599716529496
cube9_cluster0,11,353,cube10_cluster0,True,1.517330412917491,1.473232678816301,0.011579917886254421
cube9_cluster0,11,353,cube17_cluster1,False,1.746301472040052,1.1895341101953236,0.1462052521137246
cube9_cluster0,11,353,cube15_cluster0,True,1.3002312190502392,1.0852416596360441,0.056455541200952974
cube9_cluster0,11,353,cube2_cluster0,True,1.8720114462808666,1.3626618860103699,0.1337534955831891
cube9_cluster0,11,353,cube3_cluster1,True,1.936388175630241,1.168024916821364,0.20176962887491237
cube9_cluster0,11,353,cube16_cluster0,True,1.304782500249416,1.2462002738137719,0.01538349726001948
cube9_cluster0,11,353,cube3_cluster0,True,1.3442384132451681,0.4523165387587285,0.23421570922004364
cube9_cluster0,11,353,cube10_cluster0,True,1.4359789146288884,1.231674132211623,0.05364975440080883
cube9_cluster0,11,353,cube2_cluster0,True,1.1682830813759688,0.9898774613991796,0.04684872073102244
cube9_cluster0,11,353,cube2_cluster0,True,1.2222540014388261,0.7368591640719291,0.12746306525007642
