pitcher,total_pitches,weighted_stuff_z,weighted_stuff_plus_by_pt,stuff_plus_overall,stable
594835,4223.0,-0.6633419916365815,89.18410536088172,83.32846044512111,True
594838,5.0,-0.6927459575561017,89.01283087653941,82.68625662793164,False
594902,2923.0,-1.2154300893486494,79.8377763281863,71.27045831214397,True
594943,462.0,0.1841052612897124,103.30835687133498,101.83731949446103,True
595014,557.0,0.13374581969553415,102.57308713326678,100.73743297874985,True
595191,83.0,-1.6915912135308397,73.0201362591538,60.870756027629135,True
595345,2610.0,0.059022203898489486,100.8387421681534,99.10541533084461,True
595411,122.0,1.0220741410547942,117.24017861419517,120.13916403965081,True
595881,1380.0,-0.1389473593613195,97.61056196115307,94.7816173247947,True
595897,320.0,1.517695580359503,124.54383169586754,130.96389363815445,True
595928,371.0,-0.7507097643094373,87.77516092745024,81.42028529407452,True
595939,83.0,-0.29361273567164636,95.28589961382586,91.40361398587781,True
595978,71.0,-1.7336195357554496,67.68262264990126,59.95282716603992,True
596001,3631.0,-0.09511151562237001,98.21071997307358,95.7390237595568,True
596043,119.0,-0.6337909019255131,89.7398641399992,83.97387755200049,True
596057,1269.0,-0.4271661325155377,93.01165011114016,88.48671150114095,True
596071,634.0,-0.3186458084844873,94.55589175688633,90.85687362573762,True
596082,336.0,-0.8431400247095449,86.46170542817688,79.40154176079625,True
596112,1719.0,1.045016704443661,116.59532981908903,120.6402461666254,True
596117,107.0,0.2151888822011074,105.85280552920796,102.51620818777556,True
596133,4005.0,-0.35617417398825296,94.35116220453237,90.03722706359139,True
596271,818.0,-0.24904165031782297,96.26959929313351,92.37707862764917,True
596295,6126.0,-0.7681159606852334,87.35370986708011,81.04012141462093,True
598264,1412.0,-0.3787854260925308,93.8060839558086,89.54338101396172,True
598265,30.0,0.40517844486346394,108.51268895774761,106.66571722685806,False
598286,946.0,-0.18652595279250447,97.30732656758686,93.74246653807282,True
598287,837.0,0.006529394849296427,100.2147221739487,97.95893453166744,True
600887,13.0,0.2210306681485761,103.36476446462333,102.64379700504384,False
600917,2843.0,0.09465141319701482,101.67144458090219,99.88358295209618,True
600921,1771.0,0.04079009097285152,100.78008154179756,98.7072128384216,True
600986,773.0,0.0233350047680311,100.65399760845409,98.32598116985048,True
601713,7206.0,0.548463366994222,108.88588888319681,109.79516324070278,True
605121,532.0,0.3635975369117483,105.72939760713493,105.75756021559353,True
605130,3195.0,0.5576306472019771,108.92321103674507,109.99538325043818,True
605135,8552.0,-0.5039407582208943,91.67303558675356,86.809898317973,True
605151,454.0,-0.7504903023214983,87.57487809338899,81.4250785021325,True
605154,2569.0,-0.3098111194495761,95.05140224958035,91.04982960444576,True
605155,547.0,0.07475127809653606,101.1034387758029,99.44894965265988,True
